# Resolved addresses found in D:\College\Semester-5\FCS_FoundationstoComputerSecurity\Foundations-to-Computer-Security-Assignments\Assignment-3\HW3_Resources\Part 5\log.pcap

# Comments
#
# No entries.

# Hosts
#
# 662 entries.

hrd-ns-disc	6324/udp
fln-spx	221/tcp
fln-spx	221/udp
mit-ml-dev	83/tcp
mit-ml-dev	83/udp
x11	6048/tcp
x11	6048/udp
vipera-ssl	12013/tcp
vipera-ssl	12013/udp
cm	5910/tcp
cm	5910/udp
cm	5910/sctp
xprtld	5634/tcp
xprtld	5634/udp
wsdapi-s	5358/tcp
wsdapi-s	5358/udp
qcp	5082/tcp
qcp	5082/udp
mmaeds	4668/tcp
mmaeds	4668/udp
apwi-rxserver	4392/tcp
smartcard-tls	4116/tcp
smartcard-tls	4116/udp
famdc	10081/tcp
famdc	10081/udp
secure-cfg-svr	3978/tcp
secure-cfg-svr	3978/udp
flirtmitmir	3840/tcp
flirtmitmir	3840/udp
ws-discovery	3702/tcp
ws-discovery	3702/udp
xmms2	9667/tcp
xmms2	9667/udp
esimport	3564/tcp
esimport	3564/udp
arkivio	3426/tcp
arkivio	3426/udp
cops	3288/tcp
cops	3288/udp
nm-asses-admin	3150/tcp
nm-asses-admin	3150/udp
twsdss	3012/tcp
twsdss	3012/udp
flex-lmadmin	27010/tcp
dxmessagebase1	2874/tcp
dxmessagebase1	2874/udp
radwiz-nms-srv	2736/tcp
radwiz-nms-srv	2736/udp
citriximaclient	2598/tcp
citriximaclient	2598/udp
ms-theater	2460/tcp
ms-theater	2460/udp
ofsd	2322/tcp
ofsd	2322/udp
nvd	2184/tcp
nvd	2184/udp
eor-game	8149/udp
sdfunc	2046/tcp
sdfunc	2046/udp
dawn	1908/tcp
dawn	1908/udp
bmc-net-svc	1770/tcp
bmc-net-svc	1770/udp
pammratc	1632/tcp
pammratc	1632/udp
ica	1494/tcp
ica	1494/udp
tetrinet	31457/tcp
tetrinet	31457/udp
cuillamartin	1356/tcp
cuillamartin	1356/udp
aeroflight-ads	1218/tcp
aeroflight-ads	1218/udp
socks	1080/tcp
socks	1080/udp
adi-gxp-srvprt	6769/tcp
adi-gxp-srvprt	6769/udp
mdqs	666/tcp
mdqs	666/udp
custix	528/tcp
custix	528/udp
uis	390/tcp
uis	390/udp
pmcs	6355/tcp
pmcs	6355/udp
caevms	5251/tcp
caevms	5251/udp
varadero-0	4837/tcp
varadero-0	4837/udp
thingkit	4423/tcp
vrxpservman	4147/tcp
vrxpservman	4147/udp
chimera-hwm	4009/tcp
chimera-hwm	4009/udp
avocent-adsap	3871/tcp
avocent-adsap	3871/udp
multip-msg	3733/tcp
multip-msg	3733/udp
shareapp	3595/tcp
shareapp	3595/udp
vat-control	3457/tcp
vat-control	3457/udp
sdt-lmd	3319/tcp
sdt-lmd	3319/udp
visd	9284/tcp
visd	9284/udp
bmcpatrolagent	3181/tcp
bmcpatrolagent	3181/udp
brp	3043/tcp
brp	3043/udp
ogs-server	9008/tcp
m3ua	2905/tcp
m3ua	2905/sctp
uadtc	2767/tcp
uadtc	2767/udp
dtp-net	8732/udp
sitaraserver	2629/tcp
sitaraserver	2629/udp
conclave-cpp	2491/tcp
conclave-cpp	2491/udp
exonet	26489/tcp
exonet	26489/udp
pspserver	2353/tcp
pspserver	2353/udp
ipcore	2215/tcp
ipcore	2215/udp
tsrmagt	2077/tcp
tsrmagt	2077/udp
gcm-app	14145/tcp
gcm-app	14145/udp
fs-agent	8042/tcp
jvserver	1939/tcp
jvserver	1939/udp
msmq	1801/tcp
msmq	1801/udp
netview-aix-3	1663/tcp
netview-aix-3	1663/udp
zen-pawn	7628/tcp
zen-pawn	7628/udp
orasrv	1525/tcp
orasrv	1525/udp
cadsi-lm	1387/tcp
cadsi-lm	1387/udp
mesavistaco	1249/tcp
mesavistaco	1249/udp
lmsocialserver	1111/tcp
lmsocialserver	1111/udp
uuidgen	697/tcp
uuidgen	697/udp
teedtap	559/tcp
teedtap	559/udp
ariel2	421/tcp
ariel2	421/udp
rescap	283/tcp
rescap	283/udp
uaac	145/tcp
uaac	145/udp
softcm	6110/tcp
softcm	6110/udp
echo	7/tcp
echo	7/udp
med-ci	24005/tcp
med-ci	24005/udp
nimgtw	48003/tcp
nimgtw	48003/udp
kmip	5696/tcp
cylink-c	5420/tcp
cylink-c	5420/udp
transmit-port	5282/tcp
transmit-port	5282/udp
sgi-dmfmgr	11109/tcp
wsm-server	5006/tcp
wsm-server	5006/udp
phrelay	4868/tcp
phrelay	4868/udp
gearman	4730/tcp
gearman	4730/udp
talikaserver	22763/tcp
talikaserver	22763/udp
hrpd-ith-at-an	4592/udp
nssagentmgr	4454/tcp
nssagentmgr	4454/udp
choiceview-clt	4316/tcp
connected	16384/tcp
connected	16384/udp
storman	4178/tcp
storman	4178/udp
yo-main	4040/tcp
yo-main	4040/udp
emcrmird	10005/tcp
nimaux	3902/tcp
nimaux	3902/udp
mni-prot-rout	3764/tcp
mni-prot-rout	3764/udp
bvcdaemon-port	3626/tcp
bvcdaemon-port	3626/udp
fs-rh-srv	3488/tcp
fs-rh-srv	3488/udp
findviatv	3350/tcp
findviatv	3350/udp
surveyinst	3212/tcp
surveyinst	3212/udp
xbox	3074/tcp
xbox	3074/udp
otpatch	2936/tcp
otpatch	2936/udp
jmb-cds2	8901/tcp
jmb-cds2	8901/udp
tmesis-upshot	2798/tcp
tmesis-upshot	2798/udp
mc-appserver	8763/tcp
mc-appserver	8763/udp
gcmonitor	2660/tcp
gcmonitor	2660/udp
windb	2522/tcp
windb	2522/udp
rbr-debug	44553/tcp
rbr-debug	44553/udp
sd-request	2384/tcp
sd-capacity	2384/udp
pc-mta-addrmap	2246/tcp
pc-mta-addrmap	2246/udp
aruba-papi	8211/udp
comcam	2108/tcp
comcam	2108/udp
commtact-https	20003/tcp
commtact-https	20003/udp
netop-rc	1970/tcp
netop-rc	1970/udp
tht-treasure	1832/tcp
tht-treasure	1832/udp
pnet-conn	7797/tcp
pnet-conn	7797/udp
rrimwm	1694/tcp
rrimwm	1694/udp
veritas-pbx	1556/tcp
veritas-pbx	1556/udp
timbuktu-srv2	1418/tcp
timbuktu-srv2	1418/udp
pictrography	1280/tcp
pictrography	1280/udp
edtools	1142/tcp
edtools	1142/udp
aes-x170	7107/udp
icl-twobase3	25002/tcp
icl-twobase3	25002/udp
matahari	49000/tcp
acmsoda	6969/tcp
acmsoda	6969/udp
ambit-lm	6831/tcp
ambit-lm	6831/udp
tns-cml	590/tcp
tns-cml	590/udp
sfs-config	452/tcp
sfs-config	452/udp
faxcomservice	6417/tcp
faxcomservice	6417/udp
opalis-robot	314/tcp
opalis-robot	314/udp
genrad-mux	176/tcp
genrad-mux	176/udp
meta-corp	6141/tcp
meta-corp	6141/udp
rap	38/tcp
rap	38/udp
x11	6003/tcp
x11	6003/udp
pago-services1	30001/tcp
pago-services1	30001/udp
asgenf	5727/tcp
rrdp	5313/tcp
rrdp	5313/udp
heathview	35000/tcp
radmin-port	4899/tcp
radmin-port	4899/udp
assyst-dr	4485/tcp
lansurveyor	4347/tcp
lansurveyor	4347/udp
aibkup	4071/tcp
aibkup	4071/udp
fmsascon	16001/tcp
plbserve-port	3933/tcp
plbserve-port	3933/udp
monkeycom	9898/tcp
monkeycom	9898/udp
myblast	3795/tcp
myblast	3795/udp
immedianet-bcn	3657/tcp
immedianet-bcn	3657/udp
nvmsgd	3519/tcp
galileo	3519/udp
geneous	3381/tcp
geneous	3381/udp
ctechlicensing	9346/tcp
ctechlicensing	9346/udp
timelot	3243/tcp
timelot	3243/udp
rjcdb-vcards	9208/tcp
rjcdb-vcards	9208/udp
cardbox	3105/tcp
cardbox	3105/udp
ssc-agent	2967/tcp
ssc-agent	2967/udp
irtrans	21000/tcp
irtrans	21000/udp
silkp1	2829/tcp
silkp1	2829/udp
itinternet	2691/tcp
itinternet	2691/udp
efidiningport	2553/tcp
efidiningport	2553/udp
codima-rtp	2415/tcp
codima-rtp	2415/udp
cruise-update	8380/tcp
cruise-update	8380/udp
bluectrlproxy	2277/tcp
bluectrlproxy	2277/udp
ias-auth	2139/tcp
ias-auth	2139/udp
nburn-id	20034/tcp
nburn-id	20034/udp
dc	2001/tcp
wizard	2001/udp
msnp	1863/tcp
msnp	1863/udp
iden-ralp	1725/tcp
iden-ralp	1725/udp
pra-elmd	1587/tcp
pra-elmd	1587/udp
peport	1449/tcp
peport	1449/udp
rxmon	1311/tcp
rxmon	1311/udp
oma-ilp	7276/tcp
oma-ilp	7276/udp
d-cinema-rrp	1173/tcp
d-cinema-rrp	1173/udp
mxxrlogin	1035/tcp
mxxrlogin	1035/udp
afs3-fileserver	7000/tcp
afs3-fileserver	7000/udp
con	759/tcp
con	759/udp
escp-ip	621/tcp
escp-ip	621/udp
ulpnet	483/tcp
ulpnet	483/udp
pawserv	345/tcp
pawserv	345/udp
wlcp	36411/udp
at-7	207/tcp
at-7	207/udp
tftp	69/tcp
tftp	69/udp
x11	6034/tcp
x11	6034/udp
wmereporting	11999/sctp
emc-xsw-dcache	11723/tcp
emc-xsw-dcache	11723/udp
xkotodrcp	5344/tcp
xkotodrcp	5344/udp
snss	11171/udp
bitforestsrv	5068/tcp
cp-spxdpy	4378/tcp
cp-spxdpy	4378/udp
wnn6	22273/tcp
wnn6	22273/udp
brlp-1	4102/tcp
brlp-1	4102/udp
sasggprs	3964/tcp
sasggprs	3964/udp
warmux	3826/tcp
warmux	3826/udp
simple-push-s	3688/tcp
simple-push-s	3688/udp
ssmpp	3550/tcp
ssmpp	3550/udp
xmlblaster	3412/tcp
xmlblaster	3412/udp
ordinox-server	3274/tcp
ordinox-server	3274/udp
grubd	3136/tcp
grubd	3136/udp
bacula-dir	9101/tcp
bacula-dir	9101/udp
realsecure	2998/tcp
realsecure	2998/udp
dialpad-voice1	2860/tcp
dialpad-voice1	2860/udp
proactivesrvr	2722/tcp
proactivesrvr	2722/udp
cyaserv	2584/tcp
cyaserv	2584/udp
bues-service	2446/tcp
bues-service	2446/udp
sdhelp	2308/tcp
sdhelp	2308/udp
eyetv	2170/tcp
eyetv	2170/udp
blackboard	2032/tcp
blackboard	2032/udp
pushns	7997/tcp
o2server-port	1894/tcp
o2server-port	1894/udp
capfast-lmd	1756/tcp
capfast-lmd	1756/udp
skytelnet	1618/tcp
skytelnet	1618/udp
pacerforum	1480/tcp
pacerforum	1480/udp
esbroker	1342/tcp
esbroker	1342/udp
ssslog-mgr	1204/tcp
ssslog-mgr	1204/udp
ccag-pib	7169/tcp
ccag-pib	7169/udp
fpo-fns	1066/tcp
fpo-fns	1066/udp
iposplanet	7031/tcp
yawn	31029/udp
hello-port	652/tcp
hello-port	652/udp
shell	514/tcp
syslog	514/udp
nip	376/tcp
nip	376/udp
cawas	12168/tcp
cawas	12168/udp
winpharaoh	6065/tcp
winpharaoh	6065/udp
areaguard-neo	23546/tcp
mnet-discovery	5237/tcp
mnet-discovery	5237/udp
dcsl-backup	11202/tcp
sentlm-srv2srv	5099/tcp
sentlm-srv2srv	5099/udp
autopac	4685/tcp
autopac	4685/udp
lanner-lm	4547/tcp
lanner-lm	4547/udp
netcabinet-com	4409/tcp
nuts-bootp	4133/tcp
nuts-bootp	4133/udp
iss-mgmt-ssl	3995/tcp
iss-mgmt-ssl	3995/udp
trap-port	3857/tcp
trap-port	3857/udp
itelserverport	3719/tcp
itelserverport	3719/udp
kfxaclicensing	3581/tcp
kfxaclicensing	3581/udp
ov-nnm-websrv	3443/tcp
ov-nnm-websrv	3443/udp
odette-ftp	3305/tcp
odette-ftp	3305/udp
nowcontact	3167/tcp
nowcontact	3167/udp
LiebDevMgmt-A	3029/tcp
LiebDevMgmt-A	3029/udp
cinegrfx-elmd	2891/tcp
cinegrfx-elmd	2891/udp
de-spot	2753/tcp
de-spot	2753/udp
firepower	2615/tcp
firepower	2615/udp
ssm-cvs	2477/tcp
ssm-cvs	2477/udp
cybro-a-bus	8442/tcp
cybro-a-bus	8442/udp
3com-webview	2339/tcp
3com-webview	2339/udp
ats	2201/tcp
ats	2201/udp
icg-bridge	2063/tcp
icg-bridge	2063/udp
discovery-port	1925/tcp
discovery-port	1925/udp
funk-license	1787/tcp
funk-license	1787/udp
kermit	1649/tcp
kermit	1649/udp
3l-l1	1511/tcp
3l-l1	1511/udp
chromagrafx	1373/tcp
chromagrafx	1373/udp
mosaicsyssvc1	1235/tcp
mosaicsyssvc1	1235/udp
fodms	7200/tcp
fodms	7200/udp
sunclustermgr	1097/tcp
sunclustermgr	1097/udp
smc-jmx	6786/tcp
smc-jmx	6786/udp
corba-iiop	683/tcp
corba-iiop	683/udp
appleqtcsrvr	545/tcp
appleqtcsrvr	545/udp
mcer-port	6510/tcp
mcer-port	6510/udp
timbuktu	407/tcp
timbuktu	407/udp
manet	269/tcp
manet	269/udp
cisco-tna	131/tcp
cisco-tna	131/udp
brightcore	5682/udp
systemics-sox	5406/tcp
systemics-sox	5406/udp
hkp	11371/tcp
hkp	11371/udp
weave	11095/tcp
weave	11095/udp
MOS-soap	10543/tcp
MOS-soap	10543/udp
d-data-control	4302/tcp
d-data-control	4302/udp
shrewd-control	22335/tcp
shrewd-stream	22335/udp
silverpeakcomm	4164/tcp
silverpeakcomm	4164/udp
bmc-gms	10129/tcp
as-debug	4026/tcp
as-debug	4026/udp
osm-oev	9991/tcp
osm-oev	9991/udp
ciphire-serv	3888/tcp
ciphire-serv	3888/udp
cbos-ip-port	3750/tcp
cbos-ip-port	3750/udp
hp-dataprotect	3612/tcp
hp-dataprotect	3612/udp
ttntspauto	3474/tcp
ttntspauto	3474/udp
directv-tick	3336/tcp
directv-tick	3336/udp
embrace-dp-c	3198/tcp
embrace-dp-c	3198/udp
apani4	9163/tcp
apani4	9163/udp
interserver	3060/tcp
interserver	3060/udp
swa-3	9025/tcp
swa-3	9025/udp
cesdcdtrn	2922/tcp
cesdcdtrn	2922/udp
www-dev	2784/tcp
www-dev	2784/udp
and-lm	2646/tcp
and-lm	2646/udp
canon-bjnp1	8611/tcp
canon-bjnp1	8611/udp
jdatastore	2508/tcp
jdatastore	2508/udp
vp2p	8473/tcp
vp2p	8473/udp
l3-hbmon	2370/tcp
l3-hbmon	2370/udp
ivs-video	2232/tcp
ivs-video	2232/udp
nbx-au	2094/tcp
nbx-au	2094/udp
senomix08	8059/tcp
senomix08	8059/udp
vrtl-vmf-ds	1956/tcp
vrtl-vmf-ds	1956/udp
bf-game	25954/udp
etftp	1818/tcp
etftp	1818/udp
microcom-sbp	1680/tcp
microcom-sbp	1680/udp
gridgen-elmd	1542/tcp
gridgen-elmd	1542/udp
igi-lm	1404/tcp
igi-lm	1404/udp
dellpwrappks	1266/tcp
dellpwrappks	1266/udp
saphostctrl	1128/tcp
saphostctrl	1128/udp
ftps	990/tcp
ftps	990/udp
assoc-disc	24850/udp
pentbox-sim	6817/tcp
iris-xpcs	714/tcp
iris-xpcs	714/udp
osaut	6679/tcp
osaut	6679/udp
ipcd	576/tcp
ipcd	576/udp
dsfgw	438/tcp
dsfgw	438/udp
snmptrap	162/tcp
snmptrap	162/udp
wbem-https	5989/tcp
wbem-https	5989/udp
proshareaudio	5713/tcp
proshareaudio	5713/udp
ora-oap	5575/tcp
pmip6-data	5437/udp
nlg-data	5299/tcp
nlg-data	5299/udp
snmpssh	5161/tcp
htuilsrv	5023/tcp
htuilsrv	5023/udp
abbs	4885/tcp
abbs	4885/udp
buschtrommel	4747/udp
ahsp	4333/tcp
ahsp	4333/udp
ahsp	4333/sctp
qb-db-server	10160/tcp
qb-db-server	10160/udp
wfm	4057/tcp
wfm	4057/udp
hyperip	3919/tcp
hyperip	3919/udp
abcvoice-port	3781/tcp
abcvoice-port	3781/udp
audiojuggler	3643/tcp
audiojuggler	3643/udp
ccmcomm	3505/tcp
ccmcomm	3505/udp
global-cd-port	3229/tcp
global-cd-port	3229/udp
1ci-smcs	3091/tcp
1ci-smcs	3091/udp
ovalarmsrv	2953/tcp
ovalarmsrv	2953/udp
lbc-measure	2815/tcp
lbc-measure	2815/udp
gadgetgate1way	2677/tcp
gadgetgate1way	2677/udp
vsiadmin	2539/tcp
vsiadmin	2539/udp
cvspserver	2401/tcp
cvspserver	2401/udp
ecwcfg	2263/tcp
ecwcfg	2263/udp
ezmeeting	26261/tcp
ezmeeting	26261/udp
lockstep	2125/tcp
lockstep	2125/udp
opsmessaging	8090/tcp
tr-rsrb-p1	1987/tcp
tr-rsrb-p1	1987/udp
alpha-sms	1849/tcp
alpha-sms	1849/udp
pptconference	1711/tcp
pptconference	1711/udp
imqbrokerd	7676/tcp
imqbrokerd	7676/udp
itscomm-ns	1573/tcp
itscomm-ns	1573/udp
ibm-cics	1435/tcp
ibm-cics	1435/udp
rtps-discovery	7400/tcp
rtps-discovery	7400/udp
sdproxy	1297/tcp
sdproxy	1297/udp
cnap	7262/tcp
cnap	7262/udp
oracle-oms	1159/tcp
oracle-oms	1159/udp
ip-provision	43190/tcp
ip-provision	43190/udp
exp1	1021/tcp
exp1	1021/udp
exp1	1021/sctp
exp1	1021/dccp
nqs	607/tcp
nqs	607/udp
rcp	469/tcp
rcp	469/udp
srmp	193/tcp
srmp	193/udp
isi-gl	55/tcp
isi-gl	55/udp
x11	6020/tcp
x11	6020/udp
watchdoc	5744/tcp
watchdoc	5744/udp
aol-2	5192/tcp
aol-2	5192/udp
rlm-admin	5054/tcp
a25-fap-fgw	4502/sctp
npsp	4088/tcp
namemunge	3950/tcp
namemunge	3950/udp
webphone	21845/tcp
webphone	21845/udp
neto-wol-server	3812/tcp
neto-wol-server	3812/udp
wininstall-ipc	3674/tcp
wininstall-ipc	3674/udp
snac	3536/tcp
snac	3536/udp
mercantile	3398/tcp
mercantile	3398/udp
iscsi-target	3260/tcp
iscsi-target	3260/udp
vtr-emulator	3122/tcp
vtr-emulator	3122/udp
classic	9087/tcp
classic	9087/udp
hpidsadmin	2984/tcp
hpidsadmin	2984/udp
aimpp-hello	2846/tcp
aimpp-hello	2846/udp
banyan-net	2708/tcp
banyan-net	2708/udp
hs-port	2570/tcp
hs-port	2570/udp
codasrv	2432/tcp
codasrv	2432/udp
xpra	14500/tcp
konshus-lm	2294/tcp
konshus-lm	2294/udp
trp	2156/tcp
trp	2156/udp
apollo-data	8121/tcp
apollo-data	8121/udp
terminaldb	2018/tcp
rellpack	2018/udp
vsat-control	1880/tcp
vsat-control	1880/udp
apc-7845	7845/tcp
apc-7845	7845/udp
3Com-nsd	1742/tcp
3Com-nsd	1742/udp
sync-em7	7707/tcp
sync-em7	7707/udp
icabrowser	1604/tcp
icabrowser	1604/udp
dell-eql-asm	7569/tcp
oceansoft-lm	1466/tcp
oceansoft-lm	1466/udp
pmd	7431/tcp
pmd	7431/udp
ewall	1328/tcp
ewall	1328/udp
commlinx-avl	1190/tcp
commlinx-avl	1190/udp
ddt	1052/tcp
ddt	1052/udp
grasp	7017/tcp
grasp	7017/udp
wpages	776/tcp
wpages	776/udp
mcns-sec	638/tcp
mcns-sec	638/udp
isakmp	500/tcp
isakmp	500/udp
srssend	362/tcp
srssend	362/udp
masqdialer	224/tcp
masqdialer	224/udp
mfcobol	86/tcp
mfcobol	86/udp
x11	6051/tcp
x11	6051/udp
ads-c	5913/tcp
ads-c	5913/udp
ads-c	5913/sctp
ap	47806/tcp
ap	47806/udp
cssc	5637/tcp
ms-s-sideshow	5361/tcp
ms-s-sideshow	5361/udp
hpvirtgrp	5223/tcp
hpvirtgrp	5223/udp
encrypted-llrp	5085/tcp
encrypted-llrp	5085/udp
acter	4671/tcp
acter	4671/udp
omnivisionesx	4395/tcp
omnivisionesx	4395/udp
assuria-slm	4119/tcp
assuria-slm	4119/udp
starfish	3981/tcp
starfish	3981/udp
quest-agent	3843/tcp
quest-agent	3843/udp
adobeserver-5	3705/tcp
adobeserver-5	3705/udp
dof-eps	3567/tcp
dof-eps	3567/udp
gcsp	3429/tcp
gcsp	3429/udp
sah-lm	3291/tcp
sah-lm	3291/udp
s8-client-port	3153/tcp
s8-client-port	3153/udp
nati-dstp	3015/tcp
nati-dstp	3015/udp
nod-provider	8980/tcp
nod-provider	8980/udp
bluelance	2877/tcp
bluelance	2877/udp
tn-timing	2739/tcp
tn-timing	2739/udp
discp-client	2601/tcp
discp-client	2601/udp
lsi-raid-mgmt	2463/tcp
lsi-raid-mgmt	2463/udp
ansysli	2325/tcp
ansysli	2325/udp
ssmc	2187/tcp
ssmd	2187/udp
nfs	2049/tcp
nfs	2049/udp
nfs	2049/sctp
mtp	1911/tcp
mtp	1911/udp
kmscontrol	1773/tcp
kmscontrol	1773/udp
aiagent	7738/tcp
aiagent	7738/udp
edb-server1	1635/tcp
edb-server1	1635/udp
rfx-lm	1497/tcp
rfx-lm	1497/udp
ftsrv	1359/tcp
ftsrv	1359/udp
sweetware-apps	1221/tcp
sweetware-apps	1221/udp
ansoft-lm-1	1083/tcp
ansoft-lm-1	1083/udp
meregister	669/tcp
meregister	669/udp
mpls-pm	6634/udp
conference	531/tcp
conference	531/udp
meta5	393/tcp
meta5	393/udp
uucp-path	117/tcp
uucp-path	117/udp
p25cai	6082/udp
altova-lm	35355/tcp
altova-lm-disc	35355/udp
logcabin	5254/tcp
emb-proj-cmd	5116/udp
vestasdlp	17184/tcp
opcua-tcp	4840/tcp
opcua-udp	4840/udp
lpdg	10805/tcp
lpdg	10805/udp
netxms-sync	4702/tcp
netxms-sync	4702/udp
beacon-port-2	4426/tcp
beacon-port-2	4426/udp
eapol-relay	10253/udp
PowerAlert-nsa	4150/tcp
PowerAlert-nsa	4150/udp
netiq-endpt	10115/tcp
netiq-endpt	10115/udp
pda-gate	4012/tcp
pda-gate	4012/udp
sixxsconfig	3874/tcp
sixxsconfig	3874/udp
rs-rmi	3736/tcp
rs-rmi	3736/udp
a15	3598/tcp
a15	3598/udp
edm-manager	3460/tcp
edm-manager	3460/udp
cumulus	9287/tcp
cumulus	9287/udp
apogeex-port	3184/tcp
apogeex-port	3184/udp
di-ase	3046/tcp
di-ase	3046/udp
d-star	9011/udp
mao	2908/tcp
mao	2908/udp
dxspider	8873/tcp
dxspider	8873/udp
veronica	2770/tcp
veronica	2770/udp
irdg-post	2632/tcp
irdg-post	2632/udp
bmc-ar	2494/tcp
bmc-ar	2494/udp
xn-control	38422/sctp
gxtelmd	2356/tcp
gxtelmd	2356/udp
tnp	8321/tcp
tnp	8321/udp
bounzza	2218/tcp
bounzza	2218/udp
proremote	8183/tcp
autodesk-nlm	2080/tcp
autodesk-nlm	2080/udp
res	1942/tcp
res	1942/udp
enl	1804/tcp
enl	1804/udp
netview-aix-6	1666/tcp
netview-aix-6	1666/udp
tesla-sys-msg	7631/tcp
ngr-t	1528/udp
iclpv-sc	1390/tcp
iclpv-sc	1390/udp
bspne-pcc	1252/tcp
bspne-pcc	1252/udp
mini-sql	1114/tcp
mini-sql	1114/udp
epp	700/tcp
epp	700/udp
ircu	6665/tcp
chshell	562/tcp
chshell	562/udp
opc-job-track	424/tcp
opc-job-track	424/udp
clariion-evr01	6389/tcp
clariion-evr01	6389/udp
fxp	286/tcp
fxp	286/udp
tl1-raw-ssl	6251/tcp
tl1-raw-ssl	6251/udp
opsec-cvp	18181/tcp
opsec-cvp	18181/udp
jargon	148/tcp
jargon	148/udp
dayliteserver	6113/tcp
virtualuser	5423/tcp
virtualuser	5423/udp
aequus	23456/tcp
dicom	11112/tcp
dicom	11112/udp
winfs	5009/tcp
winfs	5009/udp
wired	4871/tcp
wired	4871/udp
resorcs	4733/tcp
ias-paging	4595/tcp
ias-paging	4595/udp
prRegister	4457/tcp
prRegister	4457/udp
macbak	4181/tcp
macbak	4181/udp
nirp	4043/tcp
nirp	4043/udp
octopus	10008/tcp
octopus	10008/udp
mupdate	3905/tcp
mupdate	3905/udp
listmgr-port	3767/tcp
listmgr-port	3767/udp
tvpm	21800/tcp
tvpm	21800/udp
escvpnet	3629/tcp
escvpnet	3629/udp
msgsys	9594/tcp
msgsys	9594/udp
swr-port	3491/tcp
swr-port	3491/udp
fatpipe	3353/tcp
fatpipe	3353/udp
secure-ts	9318/tcp
secure-ts	9318/udp
jmq-daemon-2	3215/tcp
jmq-daemon-2	3215/udp
orbix-loc-ssl	3077/tcp
orbix-loc-ssl	3077/udp
sm-pas-2	2939/tcp
sm-pas-2	2939/udp
igcp	2801/tcp
igcp	2801/udp
amcs	8766/tcp
amcs	8766/udp
bintec-tapi	2663/tcp
bintec-tapi	2663/udp
ms-v-worlds	2525/tcp
ms-v-worlds	2525/udp
vsamredirector	2387/tcp
vsamredirector	2387/udp
rfmp	2249/tcp
rfmp	2249/udp
dsatp	2111/tcp
dsatp	2111/udp
dlsrap	1973/tcp
dlsrap	1973/udp
ardusmul	1835/tcp
ardusmul	1835/udp
asr	7800/tcp
asr	7800/udp
rrisat	1697/tcp
rrisat	1697/udp
web2host	1559/tcp
web2host	1559/udp
gandalf-lm	1421/tcp
gandalf-lm	1421/udp
productinfo	1283/tcp
productinfo	1283/udp
x9-icue	1145/tcp
x9-icue	1145/udp
icl-twobase6	25005/tcp
icl-twobase6	25005/udp
samsung-disc	30832/udp
netviewdm3	731/tcp
netviewdm3	731/udp
babel	6696/udp
http-rpc-epmap	593/tcp
http-rpc-epmap	593/udp
xdsxdm	6558/tcp
xdsxdm	6558/udp
creativepartnr	455/tcp
creativepartnr	455/udp
nim-vdrshell	6420/tcp
nim-vdrshell	6420/udp
zannet	317/tcp
zannet	317/udp
bgp	179/tcp
bgp	179/udp
bgp	179/sctp
statsci1-lm	6144/tcp
statsci1-lm	6144/udp
rets-ssl	12109/tcp
rets-ssl	12109/udp
graphics	41/tcp
graphics	41/udp
x11	6006/tcp
x11	6006/udp
amicon-fpsu-s	30004/udp
diameters	5868/tcp
diameters	5868/sctp
unieng	5730/tcp
unieng	5730/udp
crestron-cips	41796/tcp
apc-5454	5454/tcp
apc-5454	5454/udp
hpbladems	5316/tcp
rt-devicemapper	35003/tcp
magiccontrol	4902/tcp
awacs-ice	4488/tcp
awacs-ice	4488/udp
net-device	4350/tcp
net-device	4350/udp
cequint-cityid	4074/tcp
cequint-cityid	4074/udp
mailprox	3936/tcp
mailprox	3936/udp
enrp	9901/udp
enrp-sctp	9901/sctp
minilock	3798/tcp
minilock	3798/udp
can-nds-ssl	3660/tcp
can-nds-ssl	3660/udp
nssocketport	3522/tcp
nssocketport	3522/udp
hp-clic	3384/tcp
hp-clic	3384/udp
dvt-system	3246/tcp
dvt-system	3246/udp
oma-mlp-s	9211/tcp
oma-mlp-s	9211/udp
geolocate	3108/tcp
geolocate	3108/udp
index-net	2970/tcp
index-net	2970/udp
asmps	45001/tcp
silkp4	2832/tcp
silkp4	2832/udp
pwrsevent	2694/tcp
pwrsevent	2694/udp
nicetec-nmsvc	2556/tcp
nicetec-nmsvc	2556/udp
cas	2418/tcp
cas	2418/udp
m2mservices	8383/tcp
m2mservices	8383/udp
lnvpoller	2280/tcp
lnvpoller	2280/udp
tdmoip	2142/tcp
tdmoip	2142/udp
mailbox	2004/tcp
emce	2004/udp
swrmi	1866/tcp
swrmi	1866/udp
telindus	1728/tcp
telindus	1728/udp
gemini-lm	1590/tcp
gemini-lm	1590/udp
gtegsc-lm	1452/tcp
gtegsc-lm	1452/udp
pdps	1314/tcp
pdps	1314/udp
ctxlic	7279/tcp
ctxlic	7279/udp
indigo-server	1176/tcp
indigo-server	1176/udp
mtqp	1038/tcp
mtqp	1038/udp
afs3-vlserver	7003/tcp
afs3-vlserver	7003/udp
omginitialrefs	900/tcp
omginitialrefs	900/udp
quotad	762/tcp
quotad	762/udp
cryptoadmin	624/tcp
cryptoadmin	624/udp
avian	486/tcp
avian	486/udp
csi-sgwp	348/tcp
csi-sgwp	348/udp
clusterxl	18243/tcp
z39-50	210/tcp
z39-50	210/udp
